-1.388588E+0	-1.367445E+0	-1.342159E+0	-1.317040E+0	-1.293418E+0	-1.267873E+0	-1.242596E+0	-1.217384E+0	-1.191783E+0	-1.166626E+0	-1.141085E+0	-1.115711E+0	-1.090370E+0	-1.064761E+0	-1.039674E+0	-1.014020E+0	-9.886266E-1	-9.635033E-1	-9.379978E-1	-9.127210E-1	-8.873145E-1	-8.618045E-1	-8.364860E-1	-8.111213E-1	-7.854882E-1	-7.602502E-1	-7.347901E-1	-7.095659E-1	-6.840439E-1	-6.587356E-1	-6.334809E-1	-6.077434E-1	-5.825256E-1	6.361241E-1	6.617831E-1	6.869370E-1	7.124951E-1	7.378700E-1	7.633754E-1	7.884451E-1	8.140736E-1	8.396871E-1	8.647753E-1	8.902603E-1	9.154892E-1	9.411000E-1	9.666164E-1	9.918554E-1	1.017127E+0	1.042589E+0
-1.388116E+0	-1.366973E+0	-1.341789E+0	-1.316623E+0	-1.292956E+0	-1.267540E+0	-1.242337E+0	-1.216839E+0	-1.191293E+0	-1.166234E+0	-1.140727E+0	-1.115245E+0	-1.089981E+0	-1.064360E+0	-1.039251E+0	-1.013614E+0	-9.882890E-1	-9.630944E-1	-9.375770E-1	-9.122946E-1	-8.869159E-1	-8.614078E-1	-8.360772E-1	-8.106893E-1	-7.850812E-1	-7.597923E-1	-7.343776E-1	-7.090646E-1	-6.835888E-1	-6.582416E-1	-6.330665E-1	-6.072558E-1	-5.821186E-1	6.365238E-1	6.621836E-1	6.873624E-1	7.128466E-1	7.383215E-1	7.638324E-1	7.888937E-1	8.144241E-1	8.400673E-1	8.652212E-1	8.906933E-1	9.159018E-1	9.415218E-1	9.669791E-1	9.922606E-1	1.017470E+0	1.043089E+0
-1.387681E+0	-1.366714E+0	-1.341373E+0	-1.316234E+0	-1.292520E+0	-1.267068E+0	-1.241681E+0	-1.216468E+0	-1.190960E+0	-1.165818E+0	-1.140264E+0	-1.114873E+0	-1.089448E+0	-1.063928E+0	-1.038894E+0	-1.013164E+0	-9.877784E-1	-9.626679E-1	-9.372014E-1	-9.118959E-1	-8.864811E-1	-8.610035E-1	-8.356674E-1	-8.102240E-1	-7.846789E-1	-7.594464E-1	-7.339244E-1	-7.086373E-1	-6.832179E-1	-6.578476E-1	-6.326382E-1	-6.069080E-1	-5.817310E-1	6.369345E-1	6.625842E-1	6.877676E-1	7.132721E-1	7.387609E-1	7.642570E-1	7.893230E-1	8.149134E-1	8.405215E-1	8.656550E-1	8.911215E-1	9.162800E-1	9.419446E-1	9.673786E-1	9.926806E-1	1.017950E+0	1.043486E+0
-1.387256E+0	-1.366224E+0	-1.340827E+0	-1.315957E+0	-1.292142E+0	-1.266671E+0	-1.241200E+0	-1.216043E+0	-1.190433E+0	-1.165319E+0	-1.139863E+0	-1.114390E+0	-1.089019E+0	-1.063503E+0	-1.038439E+0	-1.012719E+0	-9.873816E-1	-9.621962E-1	-9.367316E-1	-9.114851E-1	-8.860353E-1	-8.605049E-1	-8.352289E-1	-8.097652E-1	-7.842525E-1	-7.590107E-1	-7.335580E-1	-7.082673E-1	-6.827628E-1	-6.574683E-1	-6.322155E-1	-6.064742E-1	-5.812649E-1	6.373341E-1	6.630069E-1	6.882108E-1	7.137003E-1	7.391345E-1	7.646612E-1	7.897216E-1	8.153195E-1	8.409424E-1	8.660713E-1	8.915628E-1	9.166990E-1	9.423645E-1	9.678467E-1	9.931440E-1	1.018440E+0	1.043846E+0
-1.386876E+0	-1.365780E+0	-1.340513E+0	-1.315282E+0	-1.291707E+0	-1.266319E+0	-1.240830E+0	-1.215572E+0	-1.190036E+0	-1.164942E+0	-1.139443E+0	-1.114004E+0	-1.088628E+0	-1.063031E+0	-1.037991E+0	-1.012327E+0	-9.869718E-1	-9.617707E-1	-9.363005E-1	-9.110384E-1	-8.856412E-1	-8.601155E-1	-8.348053E-1	-8.093471E-1	-7.838223E-1	-7.585574E-1	-7.331205E-1	-7.078380E-1	-6.823335E-1	-6.570382E-1	-6.317780E-1	-6.060283E-1	-5.808403E-1	6.378133E-1	6.634398E-1	6.886566E-1	7.141314E-1	7.395619E-1	7.650960E-1	7.901444E-1	8.157163E-1	8.413067E-1	8.665439E-1	8.920022E-1	9.171264E-1	9.427336E-1	9.682242E-1	9.935399E-1	1.018792E+0	1.044355E+0
-1.386386E+0	-1.365400E+0	-1.340022E+0	-1.314856E+0	-1.291245E+0	-1.265810E+0	-1.240450E+0	-1.215210E+0	-1.189647E+0	-1.164517E+0	-1.139054E+0	-1.113550E+0	-1.088105E+0	-1.062642E+0	-1.037588E+0	-1.011926E+0	-9.865777E-1	-9.613905E-1	-9.359296E-1	-9.106415E-1	-8.852176E-1	-8.597159E-1	-8.344270E-1	-8.088782E-1	-7.833635E-1	-7.581171E-1	-7.326358E-1	-7.073894E-1	-6.819386E-1	-6.565822E-1	-6.313746E-1	-6.056575E-1	-5.804629E-1	6.381962E-1	6.638718E-1	6.889877E-1	7.145015E-1	7.399670E-1	7.655400E-1	7.906189E-1	8.161576E-1	8.416879E-1	8.669379E-1	8.924351E-1	9.175584E-1	9.432109E-1	9.686256E-1	9.939229E-1	1.019153E+0	1.044670E+0
-1.385988E+0	-1.364828E+0	-1.339735E+0	-1.314468E+0	-1.290856E+0	-1.265422E+0	-1.240053E+0	-1.214693E+0	-1.189222E+0	-1.164040E+0	-1.138598E+0	-1.113164E+0	-1.087694E+0	-1.062222E+0	-1.037122E+0	-1.011444E+0	-9.861281E-1	-9.609299E-1	-9.354236E-1	-9.102133E-1	-8.847541E-1	-8.592719E-1	-8.339469E-1	-8.084859E-1	-7.829649E-1	-7.577453E-1	-7.322584E-1	-7.069880E-1	-6.814993E-1	-6.562158E-1	-6.309177E-1	-6.052522E-1	-5.800318E-1	6.385894E-1	6.642335E-1	6.894197E-1	7.149843E-1	7.403621E-1	7.659276E-1	7.909953E-1	8.165942E-1	8.420986E-1	8.673284E-1	8.928615E-1	9.179672E-1	9.436725E-1	9.690455E-1	9.943511E-1	1.019624E+0	1.045243E+0
-1.385600E+0	-1.364503E+0	-1.339236E+0	-1.314098E+0	-1.290532E+0	-1.265052E+0	-1.239683E+0	-1.214369E+0	-1.188879E+0	-1.163644E+0	-1.138096E+0	-1.112741E+0	-1.087326E+0	-1.061787E+0	-1.036666E+0	-1.011029E+0	-9.857064E-1	-9.605377E-1	-9.349869E-1	-9.097480E-1	-8.843656E-1	-8.588306E-1	-8.334946E-1	-8.080418E-1	-7.825116E-1	-7.573022E-1	-7.318523E-1	-7.065218E-1	-6.811098E-1	-6.557728E-1	-6.305116E-1	-6.047740E-1	-5.795656E-1	6.390259E-1	6.646756E-1	6.898702E-1	7.153876E-1	7.408061E-1	7.663253E-1	7.913978E-1	8.169670E-1	8.425852E-1	8.677372E-1	8.932491E-1	9.183863E-1	9.440295E-1	9.695358E-1	9.947323E-1	1.020151E+0	1.045428E+0
-1.385276E+0	-1.364088E+0	-1.338727E+0	-1.313709E+0	-1.289903E+0	-1.264655E+0	-1.239165E+0	-1.213953E+0	-1.188398E+0	-1.163243E+0	-1.137702E+0	-1.112323E+0	-1.086868E+0	-1.061401E+0	-1.036292E+0	-1.010676E+0	-9.852956E-1	-9.601399E-1	-9.346022E-1	-9.093086E-1	-8.839882E-1	-8.584163E-1	-8.331320E-1	-8.076534E-1	-7.821231E-1	-7.568989E-1	-7.313925E-1	-7.061018E-1	-6.806519E-1	-6.553306E-1	-6.301147E-1	-6.043458E-1	-5.791104E-1	6.394626E-1	6.650873E-1	6.902522E-1	7.157955E-1	7.411955E-1	7.667360E-1	7.918557E-1	8.174017E-1	8.429617E-1	8.681526E-1	8.936820E-1	9.188303E-1	9.445234E-1	9.698910E-1	9.951392E-1	1.020420E+0	1.046058E+0
-1.384804E+0	-1.363681E+0	-1.338394E+0	-1.313349E+0	-1.289543E+0	-1.264090E+0	-1.238850E+0	-1.213518E+0	-1.187890E+0	-1.162870E+0	-1.137270E+0	-1.111842E+0	-1.086427E+0	-1.060970E+0	-1.035866E+0	-1.010237E+0	-9.848609E-1	-9.596876E-1	-9.341877E-1	-9.089479E-1	-8.834943E-1	-8.580129E-1	-8.326797E-1	-8.071456E-1	-7.816948E-1	-7.564826E-1	-7.309633E-1	-7.056948E-1	-6.802218E-1	-6.549282E-1	-6.296958E-1	-6.039129E-1	-5.787378E-1	6.398908E-1	6.654720E-1	6.906666E-1	7.161572E-1	7.416422E-1	7.671356E-1	7.922414E-1	8.178661E-1	8.434085E-1	8.685457E-1	8.940898E-1	9.192206E-1	9.449471E-1	9.703322E-1	9.955740E-1	1.020845E+0	1.046334E+0
-1.384443E+0	-1.363273E+0	-1.337933E+0	-1.312785E+0	-1.289219E+0	-1.263664E+0	-1.238388E+0	-1.213009E+0	-1.187593E+0	-1.162414E+0	-1.136903E+0	-1.111466E+0	-1.086046E+0	-1.060531E+0	-1.035453E+0	-1.009741E+0	-9.844142E-1	-9.591946E-1	-9.337243E-1	-9.084946E-1	-8.830614E-1	-8.575680E-1	-8.322911E-1	-8.067728E-1	-7.812221E-1	-7.560488E-1	-7.305730E-1	-7.052924E-1	-6.798046E-1	-6.545425E-1	-6.292415E-1	-6.035428E-1	-5.782872E-1	6.403626E-1	6.659300E-1	6.910968E-1	7.165855E-1	7.420197E-1	7.675278E-1	7.926456E-1	8.182407E-1	8.437729E-1	8.689739E-1	8.944756E-1	9.196027E-1	9.452996E-1	9.707569E-1	9.960624E-1	1.021298E+0	1.046751E+0
-1.383944E+0	-1.362968E+0	-1.337534E+0	-1.312517E+0	-1.288803E+0	-1.263249E+0	-1.237926E+0	-1.212677E+0	-1.187067E+0	-1.161992E+0	-1.136459E+0	-1.111047E+0	-1.085593E+0	-1.060177E+0	-1.035017E+0	-1.009358E+0	-9.839951E-1	-9.588356E-1	-9.332896E-1	-9.080774E-1	-8.826424E-1	-8.571323E-1	-8.318786E-1	-8.063639E-1	-7.808123E-1	-7.556279E-1	-7.301642E-1	-7.048151E-1	-6.793615E-1	-6.540328E-1	-6.288289E-1	-6.030951E-1	-5.778599E-1	6.407354E-1	6.663694E-1	6.914751E-1	7.170092E-1	7.424443E-1	7.679875E-1	7.930443E-1	8.186458E-1	8.442298E-1	8.694134E-1	8.949076E-1	9.200670E-1	9.457278E-1	9.711416E-1	9.964185E-1	1.021724E+0	1.047232E+0
