-1.108195E+0	-1.009781E+0	-9.131058E-1	-8.154800E-1	-7.141411E-1	-6.157715E-1	-5.156962E-1	-4.134508E-1	-3.120214E-1	-2.147100E-1	-1.082531E-1	-1.066616E-2	8.197966E-2	1.889915E-1	2.889521E-1	3.881736E-1	4.832159E-1	5.867072E-1	6.828466E-1	7.821542E-1	8.859064E-1	1.135539E+0	1.382442E+0	1.631780E+0	1.887350E+0	2.131887E+0	2.382463E+0	2.635138E+0	2.883633E+0	3.136891E+0	3.387098E+0	3.640347E+0	3.888805E+0	4.136200E+0	4.383086E+0	4.638767E+0	4.890732E+0	5.139475E+0	5.384290E+0	5.637956E+0	5.886645E+0	6.138137E+0	6.385505E+0	6.629561E+0	6.880535E+0	7.118496E+0	7.374863E+0
-1.103478E+0	-1.004307E+0	-9.118320E-1	-8.064824E-1	-7.072608E-1	-6.026493E-1	-5.048616E-1	-4.125009E-1	-3.127891E-1	-2.022418E-1	-1.138836E-1	-1.207875E-2	8.844661E-2	1.828050E-1	2.847553E-1	3.874262E-1	4.869233E-1	5.897024E-1	6.935092E-1	7.853278E-1	8.843329E-1	1.134226E+0	1.387936E+0	1.643072E+0	1.890494E+0	2.142384E+0	2.391304E+0	2.639078E+0	2.895499E+0	3.144263E+0	3.393637E+0	3.636389E+0	3.890081E+0	4.146919E+0	4.391974E+0	4.641476E+0	4.891628E+0	5.134231E+0	5.389497E+0	5.634043E+0	5.882234E+0	6.132033E+0	6.379678E+0	6.627554E+0	6.877289E+0	7.132388E+0	7.373346E+0
-1.106850E+0	-1.009864E+0	-9.009400E-1	-8.060532E-1	-7.037865E-1	-6.075417E-1	-5.066237E-1	-4.032479E-1	-3.033262E-1	-2.103745E-1	-1.086277E-1	-1.127984E-2	9.432448E-2	1.957718E-1	2.956815E-1	3.883133E-1	4.954094E-1	5.873705E-1	6.871072E-1	7.951876E-1	8.948364E-1	1.142994E+0	1.392745E+0	1.640613E+0	1.886000E+0	2.140516E+0	2.385857E+0	2.648077E+0	2.888683E+0	3.138121E+0	3.388439E+0	3.646146E+0	3.898572E+0	4.139862E+0	4.393463E+0	4.636224E+0	4.889667E+0	5.144886E+0	5.386428E+0	5.638502E+0	5.891307E+0	6.136685E+0	6.385616E+0	6.638524E+0	6.882608E+0	7.128162E+0	7.378127E+0
-1.101097E+0	-9.996102E-1	-9.052728E-1	-8.060208E-1	-7.078889E-1	-6.025660E-1	-5.048533E-1	-4.077565E-1	-3.088810E-1	-2.034804E-1	-1.007780E-1	-1.231242E-4	9.126774E-2	1.928497E-1	2.904904E-1	3.984893E-1	4.913051E-1	5.965207E-1	6.984303E-1	7.888290E-1	8.915674E-1	1.140274E+0	1.388399E+0	1.643840E+0	1.897302E+0	2.142781E+0	2.396881E+0	2.640632E+0	2.897414E+0	3.150182E+0	3.398076E+0	3.642733E+0	3.892282E+0	4.147576E+0	4.393047E+0	4.648571E+0	4.899406E+0	5.142925E+0	5.397257E+0	5.640786E+0	5.887876E+0	6.143909E+0	6.393228E+0	6.631984E+0	6.888766E+0	7.131278E+0	7.376555E+0
-1.099915E+0	-9.979424E-1	-8.970023E-1	-7.942213E-1	-6.959442E-1	-5.972010E-1	-5.002605E-1	-3.998328E-1	-3.014725E-1	-1.973642E-1	-1.045750E-1	-5.976475E-3	1.020928E-1	1.927229E-1	2.946290E-1	3.952000E-1	5.009761E-1	5.921639E-1	6.920874E-1	8.005711E-1	8.931085E-1	1.146184E+0	1.398508E+0	1.649621E+0	1.895063E+0	2.148590E+0	2.397307E+0	2.648873E+0	2.900346E+0	3.148564E+0	3.398760E+0	3.645989E+0	3.901162E+0	4.151118E+0	4.402647E+0	4.644539E+0	4.895503E+0	5.145183E+0	5.395361E+0	5.639288E+0	5.895283E+0	6.139635E+0	6.388057E+0	6.642000E+0	6.884771E+0	7.139787E+0	7.385008E+0
-1.101329E+0	-9.993984E-1	-8.940015E-1	-7.993487E-1	-6.957915E-1	-6.014745E-1	-5.029996E-1	-3.943734E-1	-2.950816E-1	-1.968832E-1	-1.004239E-1	-6.049241E-3	9.944926E-2	2.020536E-1	3.029689E-1	3.960732E-1	4.996451E-1	5.949778E-1	7.026632E-1	7.981754E-1	9.020395E-1	1.152223E+0	1.400986E+0	1.645569E+0	1.895858E+0	2.145824E+0	2.394264E+0	2.654126E+0	2.897081E+0	3.147463E+0	3.399546E+0	3.653498E+0	3.907765E+0	4.147493E+0	4.398882E+0	4.647498E+0	4.906028E+0	5.154450E+0	5.395398E+0	5.648527E+0	5.901166E+0	6.148755E+0	6.397667E+0	6.643970E+0	6.892679E+0	7.134949E+0	7.381484E+0
-1.088978E+0	-9.894064E-1	-8.980761E-1	-7.942009E-1	-6.986369E-1	-5.919959E-1	-4.932619E-1	-4.012897E-1	-2.993913E-1	-1.996240E-1	-9.399215E-2	3.435740E-3	9.671034E-2	2.008326E-1	2.980191E-1	4.051087E-1	4.974870E-1	6.042510E-1	6.973563E-1	7.979506E-1	8.968677E-1	1.146730E+0	1.395780E+0	1.652497E+0	1.906430E+0	2.156877E+0	2.406398E+0	2.651212E+0	2.908216E+0	3.158506E+0	3.407223E+0	3.649419E+0	3.903825E+0	4.156445E+0	4.401805E+0	4.657283E+0	4.902625E+0	5.150343E+0	5.403926E+0	5.652754E+0	5.895552E+0	6.150596E+0	6.400729E+0	6.641973E+0	6.893853E+0	7.140804E+0	7.391917E+0
-1.090785E+0	-9.914719E-1	-8.866976E-1	-7.904583E-1	-6.885580E-1	-5.905603E-1	-4.921824E-1	-3.920017E-1	-2.913510E-1	-1.868828E-1	-9.857878E-2	2.774387E-3	1.077208E-1	2.003793E-1	3.048558E-1	3.997511E-1	5.093216E-1	5.985132E-1	7.065491E-1	8.088074E-1	9.059385E-1	1.155008E+0	1.407377E+0	1.656723E+0	1.900761E+0	2.151577E+0	2.402477E+0	2.661118E+0	2.904415E+0	3.154954E+0	3.402968E+0	3.658151E+0	3.912620E+0	4.157759E+0	4.407716E+0	4.650809E+0	4.904993E+0	5.156327E+0	5.399246E+0	5.648435E+0	5.902239E+0	6.147886E+0	6.395382E+0	6.653340E+0	6.893900E+0	7.147159E+0	7.387894E+0
-1.089963E+0	-9.920547E-1	-8.900702E-1	-7.909763E-1	-6.915772E-1	-5.927267E-1	-4.952091E-1	-3.909860E-1	-2.892956E-1	-1.914034E-1	-9.156241E-2	7.409259E-3	1.040614E-1	2.108930E-1	3.116934E-1	4.114386E-1	5.038353E-1	6.091878E-1	7.071421E-1	8.045312E-1	9.112452E-1	1.159492E+0	1.404899E+0	1.655781E+0	1.906273E+0	2.157765E+0	2.407785E+0	2.658851E+0	2.906884E+0	3.159458E+0	3.409258E+0	3.659557E+0	3.909735E+0	4.157286E+0	4.406910E+0	4.661705E+0	4.914916E+0	5.158454E+0	5.409900E+0	5.657489E+0	5.906142E+0	6.160945E+0	6.408359E+0	6.651499E+0	6.904989E+0	7.144800E+0	7.397032E+0
-1.081899E+0	-9.810998E-1	-8.856524E-1	-7.820471E-1	-6.898817E-1	-5.818661E-1	-4.823357E-1	-3.908806E-1	-2.926035E-1	-1.889243E-1	-8.703086E-2	1.350350E-2	1.131590E-1	2.090568E-1	3.072470E-1	4.087829E-1	5.109745E-1	6.070825E-1	7.075518E-1	8.101478E-1	9.059570E-1	1.154499E+0	1.406397E+0	1.666684E+0	1.912590E+0	2.164137E+0	2.413732E+0	2.658825E+0	2.915041E+0	3.164055E+0	3.415973E+0	3.657300E+0	3.913546E+0	4.168505E+0	4.417620E+0	4.664441E+0	4.911438E+0	5.155227E+0	5.409475E+0	5.652893E+0	5.906983E+0	6.153916E+0	6.403873E+0	6.654541E+0	6.900106E+0	7.154373E+0	7.395441E+0
-1.087964E+0	-9.861328E-1	-8.808875E-1	-7.828076E-1	-6.782108E-1	-5.860130E-1	-4.838444E-1	-3.800440E-1	-2.803684E-1	-1.825963E-1	-9.121470E-2	8.454531E-3	1.130781E-1	2.100152E-1	3.137988E-1	4.092556E-1	5.119838E-1	6.061871E-1	7.158667E-1	8.150448E-1	9.127835E-1	1.164635E+0	1.416136E+0	1.659942E+0	1.909075E+0	2.158569E+0	2.407888E+0	2.670191E+0	2.910131E+0	3.160051E+0	3.411293E+0	3.671487E+0	3.922748E+0	4.163835E+0	4.411655E+0	4.661048E+0	4.915796E+0	5.165511E+0	5.408522E+0	5.661466E+0	5.914956E+0	6.164571E+0	6.408710E+0	6.659666E+0	6.904591E+0	7.147870E+0	7.395968E+0
-1.077945E+0	-9.773119E-1	-8.850686E-1	-7.846381E-1	-6.839061E-1	-5.842017E-1	-4.812895E-1	-3.873045E-1	-2.856890E-1	-1.861891E-1	-7.893421E-2	1.837794E-2	1.119117E-1	2.197575E-1	3.171769E-1	4.188960E-1	5.144017E-1	6.173603E-1	7.111539E-1	8.106759E-1	9.150368E-1	1.163700E+0	1.410772E+0	1.664640E+0	1.918444E+0	2.169159E+0	2.418857E+0	2.663124E+0	2.917392E+0	3.173128E+0	3.415408E+0	3.665291E+0	3.916968E+0	4.165990E+0	4.418361E+0	4.670259E+0	4.921261E+0	5.162274E+0	5.419778E+0	5.666378E+0	5.910193E+0	6.159918E+0	6.414731E+0	6.655116E+0	6.912073E+0	7.152856E+0	7.405846E+0
-1.075895E+0	-9.745026E-1	-8.744662E-1	-7.731041E-1	-6.791358E-1	-5.736908E-1	-4.739421E-1	-3.808626E-1	-2.783860E-1	-1.766429E-1	-8.636875E-2	1.660124E-2	1.200050E-1	2.136199E-1	3.140273E-1	4.126124E-1	5.216002E-1	6.135345E-1	7.246793E-1	8.209510E-1	9.123266E-1	1.162406E+0	1.416487E+0	1.673242E+0	1.915308E+0	2.169038E+0	2.421853E+0	2.672512E+0	2.923163E+0	3.168541E+0	3.424139E+0	3.668768E+0	3.918734E+0	4.174240E+0	4.423151E+0	4.666865E+0	4.914963E+0	5.167416E+0	5.414488E+0	5.659737E+0	5.916528E+0	6.165301E+0	6.409967E+0	6.666371E+0	6.906876E+0	7.161243E+0	7.399761E+0
-1.077857E+0	-9.769188E-1	-8.741017E-1	-7.803590E-1	-6.748225E-1	-5.788348E-1	-4.793997E-1	-3.729196E-1	-2.788208E-1	-1.752859E-1	-7.707243E-2	2.462381E-2	1.223147E-1	2.225509E-1	3.270293E-1	4.258466E-1	5.157439E-1	6.207042E-1	7.166992E-1	8.193470E-1	9.218801E-1	1.171831E+0	1.422203E+0	1.667138E+0	1.918250E+0	2.168743E+0	2.416424E+0	2.676489E+0	2.918815E+0	3.172287E+0	3.420273E+0	3.675002E+0	3.931442E+0	4.170439E+0	4.419554E+0	4.669020E+0	4.926654E+0	5.171485E+0	5.418992E+0	5.671141E+0	5.922327E+0	6.171914E+0	6.418902E+0	6.663781E+0	6.914469E+0	7.156454E+0	7.411987E+0
-1.069945E+0	-9.665576E-1	-8.760397E-1	-7.742364E-1	-6.784347E-1	-5.718464E-1	-4.695112E-1	-3.794039E-1	-2.786358E-1	-1.790489E-1	-7.311457E-2	2.404337E-2	1.201140E-1	2.264156E-1	3.236983E-1	4.205037E-1	5.293500E-1	6.222721E-1	7.259383E-1	8.213543E-1	9.220604E-1	1.173616E+0	1.419216E+0	1.677542E+0	1.927147E+0	2.178445E+0	2.427809E+0	2.671042E+0	2.928832E+0	3.178974E+0	3.430928E+0	3.671987E+0	3.925504E+0	4.176700E+0	4.427554E+0	4.677242E+0	4.926810E+0	5.168388E+0	5.424680E+0	5.670891E+0	5.916242E+0	6.167798E+0	6.419143E+0	6.667545E+0	6.915828E+0	7.168736E+0	7.405744E+0
-1.067501E+0	-9.702132E-1	-8.665296E-1	-7.680323E-1	-6.689949E-1	-5.643529E-1	-4.718960E-1	-3.685267E-1	-2.675967E-1	-1.672060E-1	-7.551717E-2	2.524980E-2	1.298388E-1	2.207222E-1	3.251339E-1	4.279787E-1	5.268608E-1	6.209031E-1	7.277190E-1	8.313500E-1	9.223333E-1	1.171017E+0	1.429177E+0	1.675212E+0	1.922365E+0	2.176104E+0	2.426005E+0	2.683259E+0	2.927953E+0	3.172961E+0	3.426969E+0	3.684046E+0	3.930591E+0	4.182868E+0	4.428182E+0	4.676150E+0	4.925627E+0	5.179301E+0	5.421267E+0	5.672176E+0	5.929588E+0	6.174874E+0	6.418448E+0	6.672799E+0	6.915338E+0	7.163797E+0	7.417240E+0
-1.072132E+0	-9.669212E-1	-8.634308E-1	-7.718739E-1	-6.669469E-1	-5.704524E-1	-4.699951E-1	-3.676470E-1	-2.670796E-1	-1.725710E-1	-6.655699E-2	3.654890E-2	1.292282E-1	2.321822E-1	3.326442E-1	4.325872E-1	5.262382E-1	6.318840E-1	7.298511E-1	8.257351E-1	9.336619E-1	1.182948E+0	1.427660E+0	1.673094E+0	1.931855E+0	2.180036E+0	2.427504E+0	2.680124E+0	2.928517E+0	3.181499E+0	3.432186E+0	3.680995E+0	3.937194E+0	4.178022E+0	4.426555E+0	4.682227E+0	4.935264E+0	5.183158E+0	5.431829E+0	5.681397E+0	5.927211E+0	6.178000E+0	6.430241E+0	6.669922E+0	6.924402E+0	7.167191E+0	7.414337E+0
-1.061074E+0	-9.587292E-1	-8.680771E-1	-7.631362E-1	-6.704574E-1	-5.652769E-1	-4.605016E-1	-3.721472E-1	-2.683783E-1	-1.675557E-1	-6.933462E-2	2.883627E-2	1.289600E-1	2.322034E-1	3.293400E-1	4.285911E-1	5.347825E-1	6.276215E-1	7.349091E-1	8.291161E-1	9.280841E-1	1.179877E+0	1.427845E+0	1.683906E+0	1.931318E+0	2.186861E+0	2.434366E+0	2.680226E+0	2.938525E+0	3.184032E+0	3.435728E+0	3.679552E+0	3.931321E+0	4.183294E+0	4.437311E+0	4.688730E+0	4.933793E+0	5.179680E+0	5.433512E+0	5.675968E+0	5.925916E+0	6.174744E+0	6.424044E+0	6.679569E+0	6.920037E+0	7.176089E+0	7.420154E+0
-1.063753E+0	-9.659398E-1	-8.559566E-1	-7.582262E-1	-6.616207E-1	-5.601830E-1	-4.679785E-1	-3.674583E-1	-2.608552E-1	-1.590613E-1	-6.772548E-2	3.985384E-2	1.382370E-1	2.301333E-1	3.353562E-1	4.381585E-1	5.323100E-1	6.340957E-1	7.318519E-1	8.352137E-1	9.342197E-1	1.183494E+0	1.437649E+0	1.684728E+0	1.931947E+0	2.181450E+0	2.431721E+0	2.690437E+0	2.934639E+0	3.182959E+0	3.432536E+0	3.689828E+0	3.942254E+0	4.192784E+0	4.434056E+0	4.683827E+0	4.933664E+0	5.186894E+0	5.429018E+0	5.684079E+0	5.937051E+0	6.188220E+0	6.431592E+0	6.677173E+0	6.925863E+0	7.170326E+0	7.420135E+0
-1.058193E+0	-9.583500E-1	-8.603126E-1	-7.638652E-1	-6.600445E-1	-5.632881E-1	-4.579615E-1	-3.572064E-1	-2.613991E-1	-1.635115E-1	-5.842361E-2	3.712259E-2	1.324372E-1	2.421067E-1	3.385864E-1	4.363667E-1	5.399571E-1	6.365275E-1	7.407783E-1	8.330863E-1	9.388504E-1	1.190966E+0	1.434439E+0	1.682934E+0	1.941159E+0	2.188998E+0	2.442607E+0	2.688419E+0	2.940818E+0	3.193226E+0	3.445013E+0	3.687118E+0	3.941911E+0	4.185837E+0	4.440668E+0	4.691152E+0	4.944198E+0	5.186589E+0	5.440254E+0	5.688297E+0	5.931817E+0	6.185565E+0	6.435448E+0	6.683028E+0	6.933558E+0	7.180823E+0	7.423844E+0
-1.052051E+0	-9.517556E-1	-8.535756E-1	-7.519658E-1	-6.603997E-1	-5.520048E-1	-4.598791E-1	-3.605161E-1	-2.592133E-1	-1.561003E-1	-6.051840E-2	3.713147E-2	1.399594E-1	2.363513E-1	3.362637E-1	4.354251E-1	5.380618E-1	6.340707E-1	7.377212E-1	8.453085E-1	9.357691E-1	1.184862E+0	1.438028E+0	1.694791E+0	1.936757E+0	2.193621E+0	2.443412E+0	2.689622E+0	2.943001E+0	3.190451E+0	3.439723E+0	3.689060E+0	3.942494E+0	4.196002E+0	4.442555E+0	4.692271E+0	4.942524E+0	5.188291E+0	5.440337E+0	5.683228E+0	5.941962E+0	6.185926E+0	6.434070E+0	6.687726E+0	6.929656E+0	7.182507E+0	7.428275E+0
-1.057133E+0	-9.583372E-1	-8.514805E-1	-7.549064E-1	-6.489489E-1	-5.565781E-1	-4.578228E-1	-3.563720E-1	-2.500104E-1	-1.536536E-1	-6.080557E-2	4.671940E-2	1.445253E-1	2.442518E-1	3.463862E-1	4.457278E-1	5.412465E-1	6.450598E-1	7.415775E-1	8.403143E-1	9.434782E-1	1.189838E+0	1.446222E+0	1.692350E+0	1.941992E+0	2.189858E+0	2.438048E+0	2.699602E+0	2.941632E+0	3.195140E+0	3.443209E+0	3.699751E+0	3.951326E+0	4.195142E+0	4.440844E+0	4.691892E+0	4.944633E+0	5.196680E+0	5.438728E+0	5.690267E+0	5.939123E+0	6.194583E+0	6.444123E+0	6.683675E+0	6.940153E+0	7.179566E+0	7.428570E+0
-1.047221E+0	-9.474247E-1	-8.538865E-1	-7.520231E-1	-6.531253E-1	-5.515109E-1	-4.458864E-1	-3.492846E-1	-2.536355E-1	-1.575368E-1	-5.161276E-2	4.507620E-2	1.401406E-1	2.485661E-1	3.424455E-1	4.421601E-1	5.502247E-1	6.402174E-1	7.454839E-1	8.452733E-1	9.428566E-1	1.198587E+0	1.442948E+0	1.692369E+0	1.948872E+0	2.200263E+0	2.449488E+0	2.695717E+0	2.951944E+0	3.198294E+0	3.449333E+0	3.694490E+0	3.947405E+0	4.195540E+0	4.453626E+0	4.700956E+0	4.954196E+0	5.194081E+0	5.450160E+0	5.696038E+0	5.942813E+0	6.192215E+0	6.436947E+0	6.694061E+0	6.936776E+0	7.188454E+0	7.436423E+0
-1.047372E+0	-9.448994E-1	-8.424551E-1	-7.436379E-1	-6.532789E-1	-5.457268E-1	-4.512691E-1	-3.547005E-1	-2.520389E-1	-1.469399E-1	-5.272134E-2	4.612637E-2	1.527745E-1	2.441204E-1	3.476793E-1	4.475131E-1	5.431641E-1	6.468396E-1	7.459926E-1	8.512803E-1	9.430471E-1	1.192658E+0	1.445547E+0	1.704845E+0	1.942149E+0	2.194852E+0	2.447194E+0	2.700647E+0	2.946469E+0	3.198082E+0	3.446262E+0	3.700427E+0	3.955868E+0	4.203882E+0	4.449187E+0	4.701224E+0	4.947962E+0	5.194515E+0	5.442854E+0	5.691062E+0	5.950934E+0	6.192344E+0	6.447083E+0	6.693628E+0	6.936536E+0	7.189916E+0	7.429421E+0
-1.048268E+0	-9.484117E-1	-8.444837E-1	-7.449994E-1	-6.415470E-1	-5.505914E-1	-4.481416E-1	-3.451359E-1	-2.452623E-1	-1.472544E-1	-5.035262E-2	5.614580E-2	1.480264E-1	2.536165E-1	3.531730E-1	4.503104E-1	5.543651E-1	6.519882E-1	7.527434E-1	8.460818E-1	9.510143E-1	1.200382E+0	1.454203E+0	1.696253E+0	1.953562E+0	2.202973E+0	2.448692E+0	2.707685E+0	2.954904E+0	3.207792E+0	3.454410E+0	3.706170E+0	3.954693E+0	4.202300E+0	4.451924E+0	4.701714E+0	4.954816E+0	5.205725E+0	5.452815E+0	5.704130E+0	5.945162E+0	6.203221E+0	6.442763E+0	6.692850E+0	6.944768E+0	7.187270E+0	7.442111E+0
-1.037298E+0	-9.373217E-1	-8.425264E-1	-7.450338E-1	-6.457817E-1	-5.417048E-1	-4.383402E-1	-3.449574E-1	-2.470337E-1	-1.501367E-1	-4.167054E-2	5.109998E-2	1.507708E-1	2.524787E-1	3.501842E-1	4.490191E-1	5.518518E-1	6.470218E-1	7.492959E-1	8.503627E-1	9.536496E-1	1.204424E+0	1.449552E+0	1.708313E+0	1.953876E+0	2.208863E+0	2.457155E+0	2.701858E+0	2.958660E+0	3.200680E+0	3.460320E+0	3.700131E+0	3.954287E+0	4.206065E+0	4.459101E+0	4.712748E+0	4.956711E+0	5.202312E+0	5.457485E+0	5.699931E+0	5.952830E+0	6.198199E+0	6.449506E+0	6.702682E+0	6.948125E+0	7.199636E+0	7.435960E+0
