-1.777543E+0	-1.771965E+0	-1.772243E+0	-1.772890E+0	-1.772021E+0	-1.771105E+0	-1.771457E+0	-1.771530E+0	-1.770421E+0	-1.772983E+0	-1.773704E+0	-1.770625E+0	-1.770670E+0	-1.772002E+0	-1.770236E+0	-1.770180E+0	-1.770180E+0	-1.771650E+0	-1.772215E+0	-1.771244E+0	-1.769699E+0	-1.769219E+0	-1.769959E+0	-1.772150E+0	-1.769755E+0	-1.769838E+0	-1.770597E+0	-1.767803E+0	-1.770587E+0	-1.770920E+0	-1.770013E+0	-1.769967E+0	-1.770875E+0	-1.770134E+0	-1.768367E+0	-1.766518E+0	-1.768765E+0	-1.767507E+0	-1.765751E+0	-1.769663E+0	-1.767812E+0	-1.768775E+0	-1.769338E+0	-1.767110E+0	-1.766999E+0	-1.766795E+0	-1.767498E+0	-1.767628E+0	-1.768478E+0	-1.767590E+0	-1.766611E+0	-1.765963E+0	-1.767526E+0	-1.767137E+0	-1.767710E+0	-1.766407E+0	-1.766055E+0	-1.765057E+0	-1.765825E+0	-1.763401E+0	-1.764714E+0	-1.763558E+0	-1.764945E+0	-1.764946E+0	-1.763724E+0	-1.765381E+0	-1.762005E+0	-1.762032E+0	-1.762254E+0	-1.760276E+0	-1.761764E+0	-1.762745E+0	-1.761357E+0	-1.759683E+0	-1.760821E+0	-1.762171E+0
-1.773241E+0	-1.767748E+0	-1.767997E+0	-1.768701E+0	-1.767748E+0	-1.766667E+0	-1.767249E+0	-1.767064E+0	-1.766295E+0	-1.768571E+0	-1.769746E+0	-1.766406E+0	-1.766767E+0	-1.768385E+0	-1.766139E+0	-1.766407E+0	-1.765620E+0	-1.766906E+0	-1.768136E+0	-1.766684E+0	-1.765907E+0	-1.765741E+0	-1.766259E+0	-1.768220E+0	-1.765399E+0	-1.765990E+0	-1.766546E+0	-1.763807E+0	-1.766259E+0	-1.766851E+0	-1.765843E+0	-1.765815E+0	-1.766527E+0	-1.765935E+0	-1.764094E+0	-1.762190E+0	-1.764585E+0	-1.763651E+0	-1.761931E+0	-1.765426E+0	-1.764150E+0	-1.764437E+0	-1.765066E+0	-1.762605E+0	-1.763040E+0	-1.762689E+0	-1.763253E+0	-1.763457E+0	-1.763966E+0	-1.763484E+0	-1.762134E+0	-1.761579E+0	-1.763484E+0	-1.763391E+0	-1.764224E+0	-1.762578E+0	-1.761884E+0	-1.761052E+0	-1.761940E+0	-1.758999E+0	-1.760839E+0	-1.760109E+0	-1.760793E+0	-1.760385E+0	-1.759249E+0	-1.761320E+0	-1.758305E+0	-1.757621E+0	-1.758204E+0	-1.756382E+0	-1.757353E+0	-1.758471E+0	-1.757093E+0	-1.755697E+0	-1.756529E+0	-1.757981E+0
-1.769394E+0	-1.763780E+0	-1.764021E+0	-1.764233E+0	-1.763882E+0	-1.762818E+0	-1.763568E+0	-1.763032E+0	-1.762393E+0	-1.764631E+0	-1.765463E+0	-1.762051E+0	-1.762773E+0	-1.763799E+0	-1.762245E+0	-1.762338E+0	-1.761264E+0	-1.763077E+0	-1.764188E+0	-1.762837E+0	-1.761385E+0	-1.760978E+0	-1.761949E+0	-1.764188E+0	-1.761505E+0	-1.761755E+0	-1.762477E+0	-1.759775E+0	-1.762060E+0	-1.762957E+0	-1.761597E+0	-1.761921E+0	-1.762153E+0	-1.761644E+0	-1.760099E+0	-1.758296E+0	-1.760145E+0	-1.759619E+0	-1.758119E+0	-1.761089E+0	-1.759628E+0	-1.760182E+0	-1.761329E+0	-1.758545E+0	-1.758860E+0	-1.758333E+0	-1.759424E+0	-1.758897E+0	-1.759951E+0	-1.759553E+0	-1.757880E+0	-1.757463E+0	-1.759767E+0	-1.758786E+0	-1.760016E+0	-1.758175E+0	-1.757593E+0	-1.756714E+0	-1.757954E+0	-1.754929E+0	-1.756751E+0	-1.756141E+0	-1.756807E+0	-1.756308E+0	-1.755086E+0	-1.757315E+0	-1.753856E+0	-1.753810E+0	-1.753764E+0	-1.752524E+0	-1.753597E+0	-1.754181E+0	-1.753154E+0	-1.751683E+0	-1.752441E+0	-1.754115E+0
-1.765075E+0	-1.759479E+0	-1.760145E+0	-1.760053E+0	-1.759840E+0	-1.758471E+0	-1.759147E+0	-1.758749E+0	-1.758434E+0	-1.760524E+0	-1.760821E+0	-1.758147E+0	-1.758241E+0	-1.759674E+0	-1.757722E+0	-1.757963E+0	-1.757408E+0	-1.758980E+0	-1.759813E+0	-1.758721E+0	-1.757010E+0	-1.756807E+0	-1.757482E+0	-1.759803E+0	-1.757408E+0	-1.757389E+0	-1.758184E+0	-1.755437E+0	-1.758213E+0	-1.758277E+0	-1.757870E+0	-1.757500E+0	-1.758425E+0	-1.757898E+0	-1.756002E+0	-1.754190E+0	-1.756196E+0	-1.755216E+0	-1.753746E+0	-1.757075E+0	-1.755373E+0	-1.756400E+0	-1.757038E+0	-1.754707E+0	-1.754624E+0	-1.753931E+0	-1.754920E+0	-1.755059E+0	-1.756057E+0	-1.755003E+0	-1.754199E+0	-1.753635E+0	-1.755466E+0	-1.754762E+0	-1.755660E+0	-1.753671E+0	-1.753468E+0	-1.752691E+0	-1.753542E+0	-1.750915E+0	-1.752414E+0	-1.752210E+0	-1.752506E+0	-1.752385E+0	-1.751341E+0	-1.753024E+0	-1.749611E+0	-1.749824E+0	-1.749639E+0	-1.748177E+0	-1.749574E+0	-1.750444E+0	-1.749306E+0	-1.747327E+0	-1.748612E+0	-1.749991E+0
-1.760515E+0	-1.755244E+0	-1.755974E+0	-1.756289E+0	-1.755475E+0	-1.754281E+0	-1.754976E+0	-1.754384E+0	-1.753986E+0	-1.756077E+0	-1.756890E+0	-1.754152E+0	-1.754522E+0	-1.755836E+0	-1.753421E+0	-1.753708E+0	-1.752996E+0	-1.754791E+0	-1.755346E+0	-1.754217E+0	-1.753144E+0	-1.752987E+0	-1.753709E+0	-1.755614E+0	-1.753061E+0	-1.753404E+0	-1.753894E+0	-1.751063E+0	-1.754190E+0	-1.754300E+0	-1.753385E+0	-1.753440E+0	-1.754291E+0	-1.753709E+0	-1.751534E+0	-1.749721E+0	-1.752080E+0	-1.751461E+0	-1.749621E+0	-1.753144E+0	-1.751388E+0	-1.751951E+0	-1.752617E+0	-1.750203E+0	-1.750665E+0	-1.750120E+0	-1.750795E+0	-1.750971E+0	-1.751655E+0	-1.750951E+0	-1.749768E+0	-1.749435E+0	-1.751109E+0	-1.751128E+0	-1.751794E+0	-1.749667E+0	-1.749759E+0	-1.748807E+0	-1.749546E+0	-1.746587E+0	-1.748122E+0	-1.748196E+0	-1.748307E+0	-1.748603E+0	-1.747169E+0	-1.749213E+0	-1.745976E+0	-1.745634E+0	-1.745884E+0	-1.744043E+0	-1.745190E+0	-1.746041E+0	-1.744783E+0	-1.743155E+0	-1.744487E+0	-1.745431E+0
-1.756335E+0	-1.751147E+0	-1.751563E+0	-1.752164E+0	-1.751387E+0	-1.750046E+0	-1.751091E+0	-1.750583E+0	-1.750138E+0	-1.752368E+0	-1.752996E+0	-1.749703E+0	-1.750258E+0	-1.751831E+0	-1.749583E+0	-1.750138E+0	-1.748872E+0	-1.750554E+0	-1.751517E+0	-1.750258E+0	-1.748955E+0	-1.748641E+0	-1.749491E+0	-1.751923E+0	-1.749242E+0	-1.749195E+0	-1.750184E+0	-1.747188E+0	-1.749917E+0	-1.750342E+0	-1.749121E+0	-1.749537E+0	-1.749824E+0	-1.749342E+0	-1.747428E+0	-1.745495E+0	-1.747641E+0	-1.747206E+0	-1.745551E+0	-1.748557E+0	-1.747253E+0	-1.747697E+0	-1.748789E+0	-1.745958E+0	-1.746680E+0	-1.746152E+0	-1.746901E+0	-1.746698E+0	-1.747891E+0	-1.747104E+0	-1.745514E+0	-1.744894E+0	-1.747317E+0	-1.746596E+0	-1.747872E+0	-1.745856E+0	-1.745237E+0	-1.744219E+0	-1.745579E+0	-1.742157E+0	-1.744330E+0	-1.744238E+0	-1.744238E+0	-1.744183E+0	-1.742720E+0	-1.744894E+0	-1.741861E+0	-1.741167E+0	-1.741704E+0	-1.740206E+0	-1.741195E+0	-1.741815E+0	-1.741075E+0	-1.739503E+0	-1.740131E+0	-1.741759E+0
-1.752145E+0	-1.747170E+0	-1.747521E+0	-1.747336E+0	-1.747151E+0	-1.746023E+0	-1.746365E+0	-1.746236E+0	-1.745736E+0	-1.747946E+0	-1.748520E+0	-1.745357E+0	-1.745569E+0	-1.746976E+0	-1.744820E+0	-1.745246E+0	-1.744709E+0	-1.746449E+0	-1.746864E+0	-1.746004E+0	-1.744358E+0	-1.743969E+0	-1.744811E+0	-1.747077E+0	-1.744506E+0	-1.744552E+0	-1.745709E+0	-1.742795E+0	-1.745930E+0	-1.745745E+0	-1.745005E+0	-1.745043E+0	-1.745533E+0	-1.745200E+0	-1.743304E+0	-1.741445E+0	-1.743109E+0	-1.742582E+0	-1.740991E+0	-1.743711E+0	-1.742628E+0	-1.743637E+0	-1.744385E+0	-1.742036E+0	-1.741880E+0	-1.741399E+0	-1.742546E+0	-1.742471E+0	-1.743517E+0	-1.742517E+0	-1.741676E+0	-1.741065E+0	-1.743341E+0	-1.741944E+0	-1.743082E+0	-1.741324E+0	-1.740612E+0	-1.739799E+0	-1.741000E+0	-1.737689E+0	-1.739770E+0	-1.739641E+0	-1.740251E+0	-1.739641E+0	-1.738864E+0	-1.740427E+0	-1.737172E+0	-1.736802E+0	-1.737088E+0	-1.735840E+0	-1.737079E+0	-1.737727E+0	-1.736616E+0	-1.734961E+0	-1.735794E+0	-1.737227E+0
-1.747576E+0	-1.742878E+0	-1.743332E+0	-1.743793E+0	-1.742768E+0	-1.741546E+0	-1.742119E+0	-1.741833E+0	-1.741472E+0	-1.743784E+0	-1.744173E+0	-1.741481E+0	-1.741371E+0	-1.743257E+0	-1.740732E+0	-1.741084E+0	-1.740548E+0	-1.742332E+0	-1.742461E+0	-1.741501E+0	-1.740390E+0	-1.740085E+0	-1.740982E+0	-1.742841E+0	-1.740289E+0	-1.740797E+0	-1.741426E+0	-1.738430E+0	-1.741990E+0	-1.741482E+0	-1.740650E+0	-1.740797E+0	-1.741417E+0	-1.741130E+0	-1.738743E+0	-1.737273E+0	-1.739447E+0	-1.738754E+0	-1.736506E+0	-1.740039E+0	-1.738725E+0	-1.739605E+0	-1.739826E+0	-1.737783E+0	-1.738226E+0	-1.737653E+0	-1.738023E+0	-1.738318E+0	-1.738753E+0	-1.738198E+0	-1.737560E+0	-1.736709E+0	-1.738846E+0	-1.738374E+0	-1.738846E+0	-1.736857E+0	-1.736867E+0	-1.735876E+0	-1.737060E+0	-1.734027E+0	-1.735590E+0	-1.735461E+0	-1.735987E+0	-1.735776E+0	-1.734573E+0	-1.736746E+0	-1.733037E+0	-1.733056E+0	-1.732991E+0	-1.731428E+0	-1.732714E+0	-1.733620E+0	-1.732094E+0	-1.730577E+0	-1.731900E+0	-1.732991E+0
-1.743498E+0	-1.738790E+0	-1.738993E+0	-1.739734E+0	-1.738605E+0	-1.737171E+0	-1.738189E+0	-1.737856E+0	-1.737217E+0	-1.739410E+0	-1.740204E+0	-1.737366E+0	-1.737607E+0	-1.738883E+0	-1.736590E+0	-1.737403E+0	-1.736072E+0	-1.737903E+0	-1.738633E+0	-1.737551E+0	-1.736542E+0	-1.736256E+0	-1.736838E+0	-1.739030E+0	-1.736348E+0	-1.736654E+0	-1.737015E+0	-1.734536E+0	-1.737699E+0	-1.737689E+0	-1.736321E+0	-1.737163E+0	-1.737199E+0	-1.736238E+0	-1.734693E+0	-1.732935E+0	-1.735377E+0	-1.734535E+0	-1.732686E+0	-1.735017E+0	-1.734767E+0	-1.735257E+0	-1.736155E+0	-1.733305E+0	-1.734147E+0	-1.733315E+0	-1.734083E+0	-1.734249E+0	-1.734758E+0	-1.734350E+0	-1.733343E+0	-1.732196E+0	-1.734499E+0	-1.733962E+0	-1.735248E+0	-1.732797E+0	-1.732769E+0	-1.731715E+0	-1.732927E+0	-1.729930E+0	-1.731696E+0	-1.731687E+0	-1.731594E+0	-1.731780E+0	-1.730180E+0	-1.732492E+0	-1.729107E+0	-1.728746E+0	-1.729384E+0	-1.727636E+0	-1.728829E+0	-1.729144E+0	-1.728062E+0	-1.726748E+0	-1.727396E+0	-1.729348E+0
-1.739447E+0	-1.735183E+0	-1.734804E+0	-1.735479E+0	-1.734860E+0	-1.733499E+0	-1.734175E+0	-1.733870E+0	-1.733111E+0	-1.735812E+0	-1.736256E+0	-1.732751E+0	-1.733454E+0	-1.734822E+0	-1.732954E+0	-1.733009E+0	-1.732427E+0	-1.733916E+0	-1.734656E+0	-1.733510E+0	-1.732094E+0	-1.731779E+0	-1.732519E+0	-1.734702E+0	-1.732492E+0	-1.732122E+0	-1.733093E+0	-1.730596E+0	-1.733463E+0	-1.733685E+0	-1.732492E+0	-1.732585E+0	-1.732759E+0	-1.732538E+0	-1.730762E+0	-1.729320E+0	-1.730752E+0	-1.729912E+0	-1.728525E+0	-1.730513E+0	-1.730448E+0	-1.731299E+0	-1.732288E+0	-1.729458E+0	-1.729754E+0	-1.728987E+0	-1.730623E+0	-1.730134E+0	-1.730873E+0	-1.730115E+0	-1.729144E+0	-1.728376E+0	-1.731012E+0	-1.729596E+0	-1.730864E+0	-1.729042E+0	-1.728358E+0	-1.727184E+0	-1.728321E+0	-1.725768E+0	-1.727535E+0	-1.727599E+0	-1.727914E+0	-1.727460E+0	-1.726129E+0	-1.728108E+0	-1.724945E+0	-1.724417E+0	-1.724898E+0	-1.723631E+0	-1.725000E+0	-1.725241E+0	-1.724150E+0	-1.722577E+0	-1.723391E+0	-1.724963E+0
